"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status","Fishing_est"
"553","Sphoeroides","MT",2009,70.03245278,47.51096514,107.7403655,40.1681,NA,NA,"No MPA",0.573564089
"554","Sphoeroides","MT",2010,66.26255812,44.16178401,101.8014418,13.6776,NA,NA,"No MPA",0.206415212
"555","Sphoeroides","MT",2011,59.15139735,39.17691057,90.98383486,7.66,NA,NA,"No MPA",0.129498209
"556","Sphoeroides","MT",2012,55.14782775,34.16424703,82.87887837,12.9766,NA,NA,"No MPA",0.235305732
"557","Sphoeroides","MT",2013,56.00117274,32.62343036,86.59397133,59.848,NA,NA,"No MPA",1.068691905
"558","Sphoeroides","MT",2014,44.64845826,21.98899663,68.57474441,18.966,NA,NA,"No MPA",0.424785104
"559","Sphoeroides","MT",2015,22.27684992,5.555426899,42.42011603,2.55,NA,NA,"No MPA",0.114468608
"560","Sphoeroides","MT_20",2005,147.6011525,102.290709,310.238473,97.97112,NA,NA,"No MPA",0.663755793
"561","Sphoeroides","MT_20",2006,114.9537199,79.12078731,205.2852488,27.84444,NA,NA,"No MPA",0.242223044
"562","Sphoeroides","MT_20",2007,97.33338139,65.45814736,155.196442,13.1604,NA,NA,"No MPA",0.135209522
"563","Sphoeroides","MT_20",2008,84.61586693,56.80077466,127.7421522,25.91964,NA,NA,"No MPA",0.306321272
"564","Sphoeroides","MT_20",2009,84.77256393,57.60623927,128.5615441,48.20172,NA,NA,"No MPA",0.568600474
"565","Sphoeroides","MT_20",2010,79.3623541,54.46162032,120.6988217,16.41312,NA,NA,"No MPA",0.206812414
"566","Sphoeroides","MT_20",2011,72.41385582,48.72102218,108.1922352,9.192,NA,NA,"No MPA",0.126937033
"567","Sphoeroides","MT_20",2012,66.67069903,43.7938547,99.57095141,15.57192,NA,NA,"No MPA",0.233564673
"568","Sphoeroides","MT_20",2013,68.63714469,42.77258404,104.1719698,71.8176,NA,NA,"No MPA",1.046337232
"569","Sphoeroides","MT_20",2014,54.75391224,28.75220992,82.45346197,22.7592,NA,NA,"No MPA",0.415663449
"570","Sphoeroides","MT_20",2015,27.74060377,6.673430385,49.63510504,3.06,NA,NA,"No MPA",0.110307621
"571","Sphoeroides","MT_40",2005,171.3741431,118.8561364,359.210662,114.29964,NA,NA,"No MPA",0.666959659
"572","Sphoeroides","MT_40",2006,135.0340447,91.20412445,238.3774104,32.48518,NA,NA,"No MPA",0.240570295
"573","Sphoeroides","MT_40",2007,111.8014528,76.04666694,178.7326991,15.3538,NA,NA,"No MPA",0.137330952
"574","Sphoeroides","MT_40",2008,95.32322076,66.2334188,148.45745,30.23958,NA,NA,"No MPA",0.317232042
"575","Sphoeroides","MT_40",2009,97.14745298,66.44749317,151.3311256,56.23534,NA,NA,"No MPA",0.57886582
"576","Sphoeroides","MT_40",2010,91.24407879,61.75507919,140.9091924,19.14864,NA,NA,"No MPA",0.209861728
"577","Sphoeroides","MT_40",2011,81.2441292,54.94770895,124.7846826,10.724,NA,NA,"No MPA",0.13199723
"578","Sphoeroides","MT_40",2012,75.78977575,48.9009247,116.0755142,18.16724,NA,NA,"No MPA",0.239705684
"579","Sphoeroides","MT_40",2013,77.7625653,47.27216839,122.2047111,83.7872,NA,NA,"No MPA",1.077474742
"580","Sphoeroides","MT_40",2014,61.76891287,31.93062737,98.02490688,26.5524,NA,NA,"No MPA",0.42986672
"581","Sphoeroides","MT_40",2015,30.69589324,7.341383017,58.58498246,3.57,NA,NA,"No MPA",0.116302203
"582","Sphoeroides","MT_60",2005,205.3111076,134.9333654,408.3998128,130.62816,NA,NA,"No MPA",0.636244972
"583","Sphoeroides","MT_60",2006,154.2538501,103.7243512,268.8540808,37.12592,NA,NA,"No MPA",0.24068067
"584","Sphoeroides","MT_60",2007,128.0870183,86.23280696,203.8220173,17.5472,NA,NA,"No MPA",0.136994367
"585","Sphoeroides","MT_60",2008,109.3801777,74.1293372,163.7503148,34.55952,NA,NA,"No MPA",0.315957797
"586","Sphoeroides","MT_60",2009,111.0232559,74.69158519,166.4168907,64.26896,NA,NA,"No MPA",0.578878357
"587","Sphoeroides","MT_60",2010,103.6344593,68.49766545,155.6614485,21.88416,NA,NA,"No MPA",0.211166828
"588","Sphoeroides","MT_60",2011,93.5230812,59.43623236,141.0040938,12.256,NA,NA,"No MPA",0.131047864
"589","Sphoeroides","MT_60",2012,86.2120137,51.73053846,127.0547812,20.76256,NA,NA,"No MPA",0.2408314
"590","Sphoeroides","MT_60",2013,88.73661961,49.68967308,135.501123,95.7568,NA,NA,"No MPA",1.079112551
"591","Sphoeroides","MT_60",2014,69.50730794,32.92983378,108.0668673,30.3456,NA,NA,"No MPA",0.436581431
"592","Sphoeroides","MT_60",2015,34.6521184,7.464313437,65.62000277,4.08,NA,NA,"No MPA",0.117741719
"593","Squatina","MT",2005,1339.571936,828.2291908,2495.688223,101.46805,NA,NA,"No MPA",0.075746623
"594","Squatina","MT",2006,1261.407647,778.2383634,2279.750829,83.2359,NA,NA,"No MPA",0.065986519
"595","Squatina","MT",2007,1192.427247,725.5646647,2094.544701,179.2168,NA,NA,"No MPA",0.150295794
"596","Squatina","MT",2008,1077.362627,642.8869904,1847.13077,202.9194,NA,NA,"No MPA",0.188348282
"597","Squatina","MT",2009,927.5525229,524.9217097,1529.997917,78.8379,NA,NA,"No MPA",0.084995618
"598","Squatina","MT",2010,770.2724729,390.7636837,1219.771378,39.98085,NA,NA,"No MPA",0.051904815
"599","Squatina","MT",2011,664.3626567,286.0165805,1027.620874,47.16045,NA,NA,"No MPA",0.070986004
"600","Squatina","MT",2012,615.0513051,228.2187328,951.5090918,51.65925,NA,NA,"No MPA",0.083991774
"601","Squatina","MT",2013,573.5897665,175.8663544,894.4423853,36.12445,NA,NA,"No MPA",0.062979593
"602","Squatina","MT",2014,530.316313,117.6592337,845.6586497,25.00897,NA,NA,"No MPA",0.047158591
