"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Revenue_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Revenue_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Revenue_hi","Status"
"13","Atrina","MT",2027,304.619008714459,297.203886558081,1577.75485511884,2515.97146839089,14361.85613967,39841926.2982291,0.168462912113345,22185475.3751265,52794554.0310527,78.4633320595638,73.6211525331703,250.4871329746,628.583954378851,3559.94200708763,8246037.24598398,0.169907971577913,4591702.09024971,2027,1097.66858753936,1066.25503383044,10373.8292482737,16340.7755593383,49160.8656397171,280253127.088906,0.304975285755642,156055427.724374,341951898.313153,"MPA 2015"
"14","Atrina","MT",2028,285.800937179434,277.45504523136,1625.620537599,2631.15906473857,13347.9717205824,41123580.5561951,0.188715492070567,21808712.7839319,55783719.4160856,70.8428459410439,65.7546699689726,255.013894205566,594.606781860034,3215.26094346109,7322879.17688304,0.179951856873407,3883479.17569692,2028,978.30122623037,941.422526014901,10675.3041179751,16835.0782115358,42964.212845941,286982093.899321,0.355863650116503,152192731.647703,360691713.427378,"MPA 2015"
"15","Atrina","MT",2029,265.624637239589,256.32504222729,1653.28083315311,2692.81830134139,12299.1346573818,41308428.4435602,0.209059106090682,20863563.3954508,57731006.4701449,63.9836927748758,58.6892798931241,252.697474204139,556.273418488938,2906.39058629454,6318214.95166118,0.18861776883425,3191127.89222119,2029,854.987835634225,812.594055506976,10568.6946480671,16538.961538012,36951.5521758688,277273417.544204,0.405030448322807,140041917.419123,363282269.667946,"MPA 2015"
"16","Atrina","MT",2030,244.752779681898,234.497056900079,1656.07139531765,2697.46587211545,11247.4844578022,40315299.2488843,0.22891362290304,19392348.2533674,58508238.4944787,57.8371726672614,52.3732392986622,245.51383549086,515.451462945977,2630.98902547083,5275513.1840222,0.195853536080342,2537612.04271901,2030,735.33588829979,687.663311854049,10058.8194848675,15540.4324282906,31422.266656,252013252.032429,0.449718052413155,121222683.173107,349905250.622352,"MPA 2015"
"17","Atrina","MT",2031,223.824940710264,212.632132302357,1632.47988034391,2646.80947907962,10221.9620506586,38170558.9028368,0.247711895955533,17486372.8342409,58091296.687669,52.3566816068694,46.7570597393893,235.072212148103,473.823137998942,2386.63847775251,4234232.26083093,0.201661107407822,1939750.58547434,2031,625.303106454401,572.821666366998,9236.64539108364,14042.2196058871,26564.2110011092,214935880.926414,0.487831006689121,98464603.5417618,323628447.460584,"MPA 2015"
"18","Atrina","MT",2032,203.417044808105,191.326312107101,1584.02380690114,2547.34976893704,9246.54535592166,35006337.5795311,0.264951850289522,15273149.1313369,56562956.4601993,47.4941057072749,41.7897342051086,222.656614558926,432.780892141726,2170.80982866754,3227194.47582434,0.206087449883027,1408014.26007822,2032,528.627798922073,471.953052912058,8235.09110886687,12290.0446662139,22452.5826977521,171333751.129044,0.518212325036553,74752348.0935449,289237855.417203,"MPA 2015"
"19","Atrina","MT",2033,184.006252582841,171.073586039225,1514.62604075764,2409.10923459166,8339.12949554402,31038524.0802862,0.280237732068011,12897147.8519607,54095414.5715057,43.199115590484,37.4179995796211,209.259784941783,393.384945011159,1980.9035525873,2279356.53248633,0.209213760587715,947119.719055194,2033,446.806395685267,386.606042005211,7183.55857524172,10503.119392754,19072.8215265598,126441482.850263,0.540633236955431,52539047.7563567,251688462.186809,"MPA 2015"
"20","Atrina","MT",2034,165.948676961326,152.242350911444,1429.67810884694,2243.88213187444,7511.21914646664,26531038.5393012,0.293303763092013,10499232.8649189,50918151.4911044,39.4199806964873,33.5871888472366,195.619674940062,356.369548715943,1814.32088696217,1407762.50723092,0.211144613849716,557099.427526172,2034,379.54914837854,316.468070705356,6179.38745602212,8835.29761332345,16353.8302915853,84275252.5558974,0.55557713014541,33350579.1725228,214941152.586026,"MPA 2015"
"21","Atrina","MT",2035,149.473261014686,135.068845238982,1335.04745065576,2063.48826669991,6768.37391464678,21756483.9411684,0.304018416938957,8199789.98172171,47280641.4017988,36.1049856505472,30.2427119628278,182.259487180351,322.180895711198,1668.5372047436,622323.405703111,0.211998177694292,234547.14655521,2035,325.441222802547,260.055131450271,5280.07555706161,7369.781993738,14198.7377635566,47230699.9276519,0.563952192973476,17800754.0714626,181508396.495891,"MPA 2015"
"22","Atrina","MT_20",2015,325.492687952,325.492687952,2165.33853968622,485.189539007962,18036.5654806783,7456227.65371978,0.0296635598391147,7456227.65371978,10392144.1752073,248.856784196,248.856784196,0,325.223964328243,12180.1420756718,4975349.30538152,0.0260067528841598,4975349.30538152,2015,424.538164191,424.538164191,8488.87577355576,769.584567156979,29052.8672963988,7828944.08523228,0.03607386609307,7828944.08523228,18661597.4925082,"MPA 2015"
"23","Atrina","MT_20",2016,358.927653065497,358.488327865624,2110.02529719385,600.754081011836,19545.3973716604,9435910.22031278,0.0333483834280283,8986581.16220264,12691379.3555312,242.384827305868,242.090346341946,0,398.487203460683,11781.3603912471,6109618.35311784,0.0327559337606418,5818684.14582651,2016,578.152059198336,577.455222464228,10620.0263084576,1107.04653295142,38565.1502351708,15001471.6361332,0.0381505355717828,14287115.8439364,26169651.2184905,"MPA 2015"
"24","Atrina","MT_20",2017,388.953407696042,388.001923807443,2015.99466820553,739.926494377782,20820.5140615996,11782691.3452037,0.0379496500780891,10687248.3856723,15442556.6327212,234.449071785818,233.799632269193,0,480.727808615674,11299.9831431149,7388113.38241596,0.0409174441319789,6701236.62804169,2017,767.4464896799,765.593427680264,12558.3761974031,1600.24388064177,49521.4294899325,24882115.4009458,0.0415949929471842,22568812.1550528,36693215.1962802,"MPA 2015"
"25","Atrina","MT_20",2018,414.328229825831,412.806662981585,1903.5952474153,904.948920065502,21817.6388221051,14531864.4744405,0.0436244981590979,12553170.9097855,18696702.248181,224.869664547986,223.79786364666,0,569.068854448949,10729.8424877646,8766228.92570047,0.0506013329126928,7572598.14335425,2018,985.476446849657,981.92263250709,13849.3276867387,2314.93444743844,61052.2689148902,38432906.9632702,0.0469153006346376,33199790.055735,51310383.1329309,"MPA 2015"
"26","Atrina","MT_20",2019,434.171012559891,432.033723016026,1794.35742038791,1097.21066027034,22512.6482926788,17705950.4926156,0.0505388606865067,14566729.2888174,22493582.4581178,213.523865506515,211.958117930934,0,658.548612141963,10069.728128047,10163540.9828727,0.0618288061318572,8361570.31925809,2019,1214.94015140632,1209.16059910067,14118.1967787393,3327.93450917425,71836.7516321496,56741898.0180163,0.054770141188709,46681699.9238106,71266498.7718171,"MPA 2015"
"27","Atrina","MT_20",2020,448.001701024308,445.208784144577,1706.59730007614,1316.8215161563,22899.6311597189,21306968.0702128,0.058859458988124,16694567.0111197,26853426.4853986,200.387589748136,198.256703685104,0,742.111224533623,9325.48601745038,11460813.4273528,0.0744893519044659,8979847.20934396,2020,1429.55135747978,1421.16334982516,13356.5244632421,4710.50728552833,80474.3808022087,80829178.1421606,0.0659594092357827,63331776.0885233,97785574.525305,"MPA 2015"
"28","Atrina","MT_20",2021,455.702660078406,452.21215974634,1652.58253856799,1562.1102877527,22986.6129102021,25306861.8367517,0.0687420584703335,18884369.94314,31766476.0263752,185.577171747262,182.816729905881,0,811.245693526528,8511.47988208247,12507238.7094723,0.0883058640721185,9333094.09441782,2021,1601.44017796395,1590.22986273015,12037.0887445253,6502.67629578643,85997.5829357138,111351634.543474,0.0813739329885219,83092304.1369952,131772138.561282,"MPA 2015"
"29","Atrina","MT_20",2022,457.433596913023,453.195254047627,1637.62606325785,1829.07461522289,22790.9260153717,29636579.7857254,0.0803154589944367,21062163.9426268,37180773.7683526,169.378449653441,165.938380916578,0,857.405339667258,7650.63447367835,13141929.1976555,0.102823506925478,9339723.72266566,2022,1711.3519004207,1697.13386245499,10855.888841465,8690.66004521133,88148.5936940017,148302832.314346,0.101903649868569,105396054.131224,173495549.241161,"MPA 2015"
"30","Atrina","MT_20",2023,453.539427705897,448.491701094184,1660.64619957054,2110.86995686672,22335.6545314638,34175335.2092597,0.0936612919239422,23131212.0801519,42989668.3255608,152.247626026199,148.099658734539,102.944561792549,873.988104181334,6875.4429639979,13228596.573159,0.11743688960407,8953634.86511182,2023,1754.15701451063,1736.57041370326,10308.6580856079,11197.098075018,87242.5671037842,190766602.440427,0.128311671058408,129118345.492159,222315155.037856,"MPA 2015"
"31","Atrina","MT_20",2024,444.47952517613,438.550324546734,1715.45922675012,2397.49976034613,21647.6847972384,38742907.2385551,0.108790810450771,24974023.4461717,49021897.5781102,136.821314983558,132.057734446702,194.226612543635,874.46184014545,6190.44415585923,12978605.1703079,0.131774111465752,8366124.61285087,2024,1736.12708536531,1714.54776921556,10496.997346162,13877.655361217,83840.3297725794,236653235.087393,0.161071827012769,152548785.38912,276377499.217984,"MPA 2015"
"32","Atrina","MT_20",2025,430.788927465044,423.899573364299,1792.2587386031,2675.92305736884,20757.1311243719,43098990.341724,0.12562142589343,26459041.3850096,55038390.9915029,123.189838701599,117.905119945451,254.095523855709,862.26173207209,5576.9932288867,12454481.6877596,0.145532343940392,7645971.37409631,2025,1668.42256247433,1642.03555225314,11225.7569284158,16516.4860496903,78523.2136410837,282401879.518094,0.200165015877907,173370256.660978,332268425.15243,"MPA 2015"
"33","Atrina","MT_20",2026,413.066909375001,405.138393577711,1879.06523254186,2930.78793810428,19697.4799030122,46953901.2102974,0.14395742514857,27452973.5794715,60740401.4461501,110.982165254845,105.251935358233,291.221352324713,837.927332124675,5024.55701919013,11672786.7735194,0.158427052695299,6824836.67239891,2026,1562.61195145757,1530.56418903318,12177.1846058992,18833.3246004989,71835.0258840596,322911678.983568,0.244866018841503,188799770.90582,384881162.311536,"MPA 2015"
"34","Atrina","MT_20",2027,391.979850069943,382.940320375567,1963.15184348702,3145.89232749642,18505.6998893084,49993585.9201835,0.163480453705635,27838299.3092329,65792396.2079061,99.9886846818836,93.8774597890747,311.380472066142,802.975574973211,4526.85069139025,10669574.1952389,0.170213531319118,5941218.14793073,2027,1429.51701509279,1391.07747422716,13029.265595203,20524.3168471788,64301.5350912181,352115569.105165,0.293609746995415,196071124.400642,427924124.389572,"MPA 2015"
"35","Atrina","MT_20",2028,368.263427797238,358.055771488237,2032.48895358099,3306.2605002962,17221.7206862842,51918361.1973458,0.183755127538995,27533415.4334667,69859753.7387905,90.084328758666,83.649591987116,318.824157908962,759.58224816495,4079.65786436271,9494978.66309954,0.180702456275109,5035389.9089632,2028,1279.60054831524,1234.29447322918,13524.0953376003,21339.711838551,56440.6125151814,364378274.959005,0.344051014403527,193237578.922062,455277497.490777,"MPA 2015"
"36","Atrina","MT_20",2029,342.712241657056,331.300643801991,2077.14815723889,3400.45820406045,15886.9990416076,52489668.5704936,0.204252902995404,26510849.4583124,72656133.7346818,81.185191500818,74.4794121925581,316.896958623986,710.241763872113,3679.60727980633,8206503.5835367,0.189768026961782,4144841.96618727,2029,1123.16818905211,1070.86324923571,13513.687161035,21168.6149606927,48733.3797757073,356338318.431761,0.393379302183021,179975065.064195,462853752.74749,"MPA 2015"
"37","Atrina","MT_20",2030,316.151280927991,303.525750125659,2090.47032070152,3422.56821161395,14542.2756198928,51574197.2309253,0.224393177128862,24808070.688391,73990219.6195632,73.2241848681459,66.2956881382004,308.310071501491,657.455596697659,3323.53325788021,6862296.64896442,0.197348677443543,3300882.02032426,2030,969.794257536576,910.719204201773,12980.7838012979,20082.6976886825,41572.3908349879,328285894.613468,0.438824263462263,157911128.371168,450072971.1477,"MPA 2015"
"38","Atrina","MT_20",2031,289.391284835868,275.569443423494,2069.74169433256,3373.24243111068,13224.9530417023,49172785.253495,0.243595674270537,22526619.4930349,73799130.3806011,66.1383118318162,59.0315509361931,295.262179453744,603.49114074484,3008.19753569349,5515556.1527786,0.203441608942365,2526739.82377843,2031,827.29057761626,761.982977787735,12021.8655314807,18309.3557328687,35219.5930337713,284214657.377415,0.47816839707092,130202009.263432,420071129.395082,"MPA 2015"
"39","Atrina","MT_20",2032,263.176565529877,248.202488148534,2016.19595913377,3259.49038993076,11966.684533524,45424541.0385393,0.261334442065726,19818576.7913582,72158291.2479381,59.8631309603005,52.6187021299747,279.502454851254,550.230707768408,2730.22485394601,4210747.31723211,0.208093142577794,1837135.10687467,2032,700.86990137205,630.073695242203,10797.4123311161,16149.8591764887,29796.3499822688,230457031.58102,0.510070806064337,100547639.51543,378494131.772005,"MPA 2015"
"40","Atrina","MT_20",2033,238.137022217128,222.077464399939,1934.34518501533,3093.27103843359,10791.6991222886,40584139.2003797,0.277182981313098,16863548.0977748,69264655.4542872,54.3314745935257,46.9860732353469,262.379532590521,499.10790841237,2486.15107676598,2981771.13203941,0.211387049257274,1238987.49344997,2033,592.94736464715,517.49585928914,9474.31494771384,13889.5731647869,25305.6402598378,173693619.736587,0.53411539632209,72173286.6192502,331607449.852473,"MPA 2015"
"41","Atrina","MT_20",2034,214.754812533543,197.693630454502,1830.84457327775,2889.33353190048,9716.1489815868,34978962.96976,0.290842639454953,13842363.428362,65398799.4751124,49.4744064276431,42.0608278076357,244.892686314387,451.11338593448,2272.51679852588,1851809.05420475,0.21343270800929,732823.724659706,2034,503.582241170772,424.298611505052,8185.25882452256,11740.4196948857,21671.1957598089,119346204.146037,0.550636616743781,47229345.6216284,284704046.536348,"MPA 2015"
"42","Atrina","MT_20",2035,193.351364733577,175.383150838587,1713.21136812193,2662.9265466846,8748.46558912914,28958519.3285546,0.302151250138017,10914161.3745067,60877454.2468967,45.2230842906651,37.7703089613963,227.747528463142,406.845819487155,2085.9657321726,834348.497421008,0.214354397155429,314457.173728868,2035,431.256795620197,348.888369468976,7013.809123175,9825.81086509131,18776.8255917414,70872435.0952388,0.560447562390596,26711075.4129948,241345114.806094,"MPA 2015"
"43","Atrina","MT_40",2015,386.952821261,386.952821261,2554.78572655005,566.570484872141,21433.0806316779,8721604.56397618,0.0291372798684178,8721604.56397618,12124168.4574437,292.9748645,292.9748645,0,375.498480772368,14346.8565192276,5743438.04637247,0.0255053271553612,5743438.04637247,2015,505.28949481,505.28949481,10091.7950985098,907.877529852677,34575.3494686571,9267445.60726985,0.0357552710468714,9267445.60726985,22010923.3323726,"MPA 2015"
"44","Atrina","MT_40",2016,426.518304570391,426.005291260133,2485.30042814699,701.884860229984,23215.9831862847,11037727.9621193,0.032787171908735,10512121.8686851,14814074.9083287,285.50244473263,285.162441637232,0,460.624690663687,13885.8918254685,7060918.03842297,0.0321445955209922,6724683.84611711,2016,688.049454426277,687.227397384242,12617.3858357126,1306.16940231303,45885.7438450147,17728695.1103515,0.0378226642374332,16884471.5336681,30869349.0757658,"MPA 2015"
"45","Atrina","MT_40",2017,461.998065407065,460.887689646908,2370.51345100376,864.931646362606,24720.4546151657,13785335.8555279,0.0373456270350859,12503705.9914086,18034728.2858282,276.329247326824,275.578927858176,0,556.484121586172,13328.6573844137,8550632.16906317,0.0401846182711908,7755675.43679199,2017,913.126302515792,910.941083118272,14906.3086042816,1888.21996402858,58901.6472658702,29383739.1960558,0.0412491850247246,26651917.6381458,43284194.3804851,"MPA 2015"
"46","Atrina","MT_40",2018,491.937046841797,490.162266501216,2234.81026680599,1058.38872335936,25895.1013782717,17006724.9639367,0.0429693124792973,14691048.4517324,21846917.502331,265.240281949833,264.001013440773,0,659.882972535358,12667.5351433693,10163279.6458728,0.0497409876663206,8779423.08249463,2018,1172.14278059082,1167.95427632293,16417.6017918817,2731.44277314154,72583.6177803424,45364314.6273476,0.046539245831305,39187400.6067142,60524072.9201793,"MPA 2015"
"47","Atrina","MT_40",2019,515.312517427607,512.820300313421,2103.76904222695,1283.95952260318,26712.4186807813,20729639.9602436,0.0498240699211546,17054326.0968371,26298692.1399494,252.083949353049,250.271837198081,0,765.202429866222,11900.5206013481,11808099.4341159,0.0608439548165612,9714552.62703579,2019,1444.41399382881,1437.60699181772,16709.7406508134,3926.05496313877,85360.4964660059,66947746.7455824,0.0543462115940847,55078076.9293308,84051689.9510147,"MPA 2015"
"48","Atrina","MT_40",2020,531.577131747548,528.320657986344,1998.98572494945,1541.87672615682,27166.2712058127,24958277.3099033,0.0580771287033673,19555463.3422853,31415742.6307625,236.820359966828,234.35144000916,0,864.338297226424,11033.713384164,13348633.574815,0.0733954615944905,10459003.692467,2020,1698.67387967352,1688.80199649215,15780.70041834,5555.45599253412,95575.8690086304,95328363.4295783,0.0654627211958908,74692267.1536895,115301495.78125,"MPA 2015"
"49","Atrina","MT_40",2021,540.608796995673,536.538331674135,1934.80684259206,1830.31307974512,27266.6945033381,29662059.3684573,0.0678856069300367,22134285.3966925,37189165.1454551,219.570896344864,216.368474377639,0,947.378846469199,10083.1321157276,14610011.6680683,0.087133022030891,10902215.6517534,2021,1901.95979327175,1888.77451667473,14199.2310879374,7666.23071611653,102095.684103854,131273426.141129,0.0807708860448328,97958251.7557518,155332059.78264,"MPA 2015"
"50","Atrina","MT_40",2022,542.607220616428,537.662864263639,1917.35057752228,2144.72738475764,27034.37333975,34762707.5432225,0.0793807379929986,24705207.2357418,43561044.4360114,200.654329102979,196.657810982583,0,1004.1998593739,9074.93573823331,15402753.7290874,0.101615985155609,10946449.5078545,2022,2031.7041136667,2014.98744389991,12792.3468886387,10242.2369806503,104629.077342076,174778077.472731,0.101152251113017,124211516.575906,204462715.091719,"MPA 2015"
"51","Atrina","MT_40",2023,537.984029461024,532.092318819885,1945.22991342727,2477.2463957111,26496.465146825,40121364.0664829,0.0926478386006136,27155718.4584789,50409531.2825527,180.591221190843,175.764959634624,112.586166753933,1026.76035188179,8155.93529154923,15562517.7937778,0.116249171876592,10533324.6151006,2023,2082.11863910731,2061.44364634068,12143.4382239183,13193.7549430584,103558.085630169,224784251.951977,0.127364977370559,152142829.685272,261959378.605511,"MPA 2015"
"52","Atrina","MT_40",2024,527.279656421817,520.354488574503,2011.09711900446,2816.27166866513,25684.365429317,45529070.298901,0.107703128227003,29348444.6617784,57536724.5463915,162.30311230183,156.745134867943,222.79058445554,1028.99616122402,7344.17173734686,15303676.2825049,0.130638974062001,9864886.18261351,2024,2060.80590404037,2035.4352087888,12368.5234262716,16353.5679391418,99547.6704220474,278873623.486495,0.159885217954235,179764424.197359,325682360.93797,"MPA 2015"
"53","Atrina","MT_40",2025,511.118872043408,503.066177468084,2103.37266627398,3146.56686853767,24633.118532478,50705309.6408322,0.124470066739623,31128661.6133949,64664209.7582757,146.149017573203,139.97164788317,295.332422748183,1016.23909440715,6617.08769599786,14720460.6200016,0.144480387882423,9037085.87284383,2025,1980.99864139874,1949.97020415405,13235.6139976588,19470.9958519841,93281.2601304774,332912162.83199,0.19870704517897,204379189.027478,391672627.004315,"MPA 2015"
"54","Atrina","MT_40",2026,490.199058796312,480.924159957798,2207.91904258836,3450.07690013093,23381.6857760969,55309760.3750107,0.142759578388888,32338471.3756024,71441745.191347,131.680045150357,124.972844820089,340.635836393784,989.00917806345,5962.00715399793,13829954.7858303,0.157484473301346,8086088.13227683,2026,1856.2970765965,1818.60264025138,14370.3894532247,22219.0360414031,85394.919105954,380953224.720154,0.243131076265678,222735460.604566,453981353.01385,"MPA 2015"
"55","Atrina","MT_40",2027,465.295546944328,454.711972465562,2309.68326692995,3707.61039708821,21973.1750714599,58970919.750829,0.162259741044411,32837214.7016076,77473322.8689514,118.643942364559,111.483131871982,365.604642984459,949.009722576233,5371.44126391358,12672749.3341232,0.169400456931487,7056661.02042453,2027,1699.35889020848,1654.13081493404,15393.8200109997,24240.7943588936,76502.7166827857,415884758.851095,0.291628572170224,231580195.378041,505239453.918512,"MPA 2015"
"56","Atrina","MT_40",2028,437.266183922051,425.304643105495,2394.37308240194,3901.27034662915,20454.3162664161,61331239.3282405,0.182540400525708,32525265.6773023,82360967.5785414,106.89168115188,99.3451142355782,375.301417955609,898.759044076543,4840.43707087634,11306793.4358152,0.180032054064698,5996233.96634889,2028,1522.40406198744,1469.07277159787,16000.9419028007,25239.5286354688,67210.7986597281,431042268.886825,0.341893628114506,228590918.221273,538220596.476432,"MPA 2015"
"57","Atrina","MT_40",2029,407.04089370168,393.657100877437,2450.10706878944,4017.20242055509,18873.8371218262,62102353.6581208,0.203076047633486,31365908.6383108,85760563.5939176,96.3246977104392,88.454331621529,373.705840614809,841.189195833678,4365.08334956856,9799548.91170929,0.189246413264581,4949438.10911647,2029,1337.49489332859,1275.89136150718,16014.2009810932,25078.4141736255,58084.9819353744,422362410.538419,0.391146501270781,213321718.112892,548013978.223176,"MPA 2015"
"58","Atrina","MT_40",2030,375.589358724341,360.769512133672,2468.81191132197,4047.98266171104,17279.8465248465,61118029.8418487,0.223286204235026,29398817.3555634,87437769.2201365,86.8651586564144,78.7281200939529,364.048873959874,779.271976431446,3941.72320853453,8219969.50573543,0.196975519197961,3953945.87804512,2030,1155.89114051395,1086.2713098045,15408.8357761493,23834.0488866388,49590.1489941755,390030128.688081,0.436629015756175,187611160.669588,533782942.538769,"MPA 2015"
"59","Atrina","MT_40",2031,343.868945844445,327.632005061401,2447.05914735315,3993.94301650566,15716.7257149109,58369863.0387328,0.242587612933503,26739906.7951034,87308946.5530998,78.4402918498371,70.0892077547443,348.958337508065,715.724238897231,3566.60622305027,6631704.39877218,0.203211204839033,3038060.19551859,2031,986.843964984092,909.830053478636,14294.6473211484,21767.9849966225,42039.7974071959,338599700.607251,0.476114082818611,155116424.19102,499068091.401715,"MPA 2015"
"60","Atrina","MT_40",2032,312.762841726727,295.159311359175,2386.11284985701,3863.0071993345,14222.2278350659,54013990.5484794,0.26044864691126,23566125.1609457,85454639.6216492,70.9754638387003,62.4584703216585,330.532280823752,652.81889014145,3235.80262021553,5088396.31873457,0.207995742561597,2220050.45911517,2032,836.591968403197,753.053857756508,12858.8833278358,19232.5681842545,35582.5744401305,275446759.795322,0.508234707152134,120176508.911842,450426566.330096,"MPA 2015"
