"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status","Fishing_est"
"933","Epinephelus","MT_20",2030,9686.16162707034,41.7932198957553,48556.4507512819,1262.94222480292,1.80679296831473,1472.52600815145,"MPA 2015",0.122048347307687
"934","Epinephelus","MT_20",2031,8834.7577373645,32.3522446679182,50238.4599550444,1204.93504011773,1.02469447720779,1558.72873789211,"MPA 2015",0.12743043488446
"935","Epinephelus","MT_20",2032,8030.71437721067,25.173740227403,51889.3086205935,1136.16723929942,0.599844567100715,1650.83562664288,"MPA 2015",0.132051807721031
"936","Epinephelus","MT_20",2033,7280.57219255546,19.6601718056387,53498.2277525753,1060.04008189093,0.361644387222825,1749.07742156208,"MPA 2015",0.13586697134814
"937","Epinephelus","MT_20",2034,6588.2071189634,15.3951034984904,55054.055683653,979.834485909284,0.224102038962628,1853.64713347137,"MPA 2015",0.138860527622855
"938","Epinephelus","MT_20",2035,5955.1185558124,12.0789471821207,56545.3550803348,898.473599471378,0.142472061934813,1964.68751564322,"MPA 2015",0.141043930553338
"939","Epinephelus","MT_40",2015,23246.4061488774,18291.6378305497,29394.8239114767,646.508665004888,762.439539450316,821.812379231346,"MPA 2015",0.0276639683776799
"940","Epinephelus","MT_40",2016,23032.6660298038,16875.6096585107,30939.3490167018,731.308905897527,1407.34383395061,856.684802729656,"MPA 2015",0.031498869041299
"941","Epinephelus","MT_40",2017,22724.5726158921,14461.4901352548,32540.6265715641,822.756999305339,2391.57919317021,894.215826515332,"MPA 2015",0.0358065034919985
"942","Epinephelus","MT_40",2018,22318.5379859702,10925.6117107094,34198.062974631,919.710912882925,3491.74001078701,934.608705170361,"MPA 2015",0.0406106360640681
"943","Epinephelus","MT_40",2019,21812.2333092507,6897.09130730759,35910.3323797807,1020.42384408765,3955.65946379436,978.082866333498,"MPA 2015",0.0459237585890427
"944","Epinephelus","MT_40",2020,21205.1903652592,3667.49558073629,37675.3382275717,1122.49291237947,3147.8298619516,1024.87438986255,"MPA 2015",0.0517430520013726
"945","Epinephelus","MT_40",2021,20499.3784102291,1859.64668448237,39490.175516428,1222.86845316573,1763.57361876166,1075.23629170298,"MPA 2015",0.0580463517392811
"946","Epinephelus","MT_40",2022,19699.6890159055,980.555565473544,41351.0953695669,1317.94774277476,820.714947540954,1129.4385435304,"MPA 2015",0.0647886325779289
"947","Epinephelus","MT_40",2023,18814.2488127843,558.965749234241,43253.4736586826,1403.76916847518,358.277773693389,1187.76774543107,"MPA 2015",0.0718996533629216
"948","Epinephelus","MT_40",2024,17854.4807225386,345.512797783209,45191.7855856687,1476.30662342907,156.895681240561,1250.52635360395,"MPA 2015",0.0792834370823661
"949","Epinephelus","MT_40",2025,16834.8540470794,229.433704924071,47159.588200903,1531.84061729151,70.8772763602567,1318.03134857458,"MPA 2015",0.086820153595426
"950","Epinephelus","MT_40",2026,15772.3040540077,160.68312430281,49149.5128506525,1567.35738622105,33.340649579278,1390.61221217992,"MPA 2015",0.0943706927249866
"951","Epinephelus","MT_40",2027,14685.3568832525,116.790266478807,51153.2694962116,1580.90851375983,16.358954735929,1468.60806436978,"MPA 2015",0.101783785798691
"952","Epinephelus","MT_40",2028,13593.0530126327,87.0513400187643,53161.6647332308,1571.86001835136,8.36215012060112,1552.36379478691,"MPA 2015",0.108905037714532
"953","Epinephelus","MT_40",2029,12513.8057148686,65.9952160781771,55164.6351626492,1540.97643178527,4.44304352363557,1642.22501069151,"MPA 2015",0.115586800674419
"954","Epinephelus","MT_40",2030,11464.3458661876,50.6115690923845,57151.2975281806,1490.31954745228,2.44763746935011,1738.53161416938,"MPA 2015",0.121697590777939
"955","Epinephelus","MT_40",2031,10458.8856375197,39.1225908353486,59110.0167452648,1422.98304760238,1.39455615335829,1841.60982039155,"MPA 2015",0.127129803676863
"956","Epinephelus","MT_40",2032,9508.58680601896,30.4097458355765,61028.4926107311,1342.71927638754,0.819839407140364,1951.76243830341,"MPA 2015",0.131804817318869
"957","Epinephelus","MT_40",2033,8621.35929661085,23.7308117270274,62893.8656104134,1253.53185202947,0.496231646535543,2069.25725947676,"MPA 2015",0.135675078443324
"958","Epinephelus","MT_40",2034,7801.95928677122,18.5718488809195,64692.8418430456,1159.30402209954,0.30863154480185,2194.31344445901,"MPA 2015",0.138723305237143
"959","Epinephelus","MT_40",2035,7052.31690617532,14.5651069115813,66411.8366610233,1063.51231118902,0.196882610217868,2327.08586361898,"MPA 2015",0.140959362813012
"960","Epinephelus","MT_60",2015,26003.8077761316,20417.2058066312,32842.0870582323,738.701184601309,865.533673368791,940.272423246848,"MPA 2015",0.0282422639816961
"961","Epinephelus","MT_60",2016,25749.693653743,18820.3888509304,34544.5815353794,834.872288239487,1586.95835491032,979.637424094826,"MPA 2015",0.032147323247414
"962","Epinephelus","MT_60",2017,25388.9361352009,16117.1265728779,36308.2891306553,938.320809231196,2677.79579114351,1021.99066651457,"MPA 2015",0.0365288639373756
"963","Epinephelus","MT_60",2018,24917.7740228977,12183.9419377442,38132.49599317,1047.66813863161,3883.5924999856,1067.55669103275,"MPA 2015",0.0414090805956886
"964","Epinephelus","MT_60",2019,24333.9411130299,7720.96804265849,40015.6790079384,1160.84710115009,4381.56117627782,1116.57749760618,"MPA 2015",0.0467982970279402
"965","Epinephelus","MT_60",2020,23637.3428230805,4137.75218894129,41955.4659031484,1275.05342157053,3493.56708457868,1169.31296510555,"MPA 2015",0.0526909107766701
"966","Epinephelus","MT_60",2021,22830.6939950412,2113.40390898631,43948.5962357003,1386.76931383923,1976.05946956133,1226.04103836674,"MPA 2015",0.0590614122072547
"967","Epinephelus","MT_60",2022,21920.0397339829,1118.93771102279,45990.8849301391,1491.88501449062,930.553314646597,1287.05760531715,"MPA 2015",0.065861015377704
"968","Epinephelus","MT_60",2023,20915.0688534626,638.354575894901,48077.1902737764,1585.93392495408,410.757225698078,1352.67597176044,"MPA 2015",0.0730155519466128
"969","Epinephelus","MT_60",2024,19829.1332519629,394.101970763827,50201.3884250808,1664.43747075687,181.613318467446,1423.22582503794,"MPA 2015",0.0804252950379679
"970","Epinephelus","MT_60",2025,18678.912276922,261.113372839917,52356.3565765592,1723.32896553612,82.7262989577035,1499.05156032342,"MPA 2015",0.0879672463898937
"971","Epinephelus","MT_60",2026,17483.709310814,182.43423575782,54533.9669282548,1759.39807633236,39.198205369501,1580.50982533511,"MPA 2015",0.0955001152518909
"972","Epinephelus","MT_60",2027,16264.4309073756,132.320060058376,56725.093573537,1770.67858112244,19.3579332315798,1667.96612166303,"MPA 2015",0.102871772135151
"973","Epinephelus","MT_60",2028,15042.3616664203,98.4577819717026,58919.6342752775,1756.70144376506,9.95309132057541,1761.79028500537,"MPA 2015",0.109928467060585
"974","Epinephelus","MT_60",2029,13837.8922320169,74.5432142805239,61106.5489193534,1718.55718735039,5.31655856389295,1862.3506541616,"MPA 2015",0.116524695396428
"975","Epinephelus","MT_60",2030,12669.3687377991,57.1089827076526,63273.9161772636,1658.75186194885,2.94316783840616,1970.00673198486,"MPA 2015",0.122532405662367
"976","Epinephelus","MT_60",2031,11552.2054604734,44.1112335278364,65409.0095963224,1580.88716265959,1.68443996863116,2085.10014362631,"MPA 2015",0.127848344040139
"977","Epinephelus","MT_60",2032,10498.3466764497,34.2676042656617,67498.3939722134,1489.2320046198,0.994383047129902,2207.94371194385,"MPA 2015",0.132398696387987
"978","Epinephelus","MT_60",2033,9516.09602214278,26.7297703624634,69528.0424536964,1388.26869711352,0.604205625638866,2338.80850115684,"MPA 2015",0.136140709577723
"979","Epinephelus","MT_60",2034,8610.27094865313,20.9120558849769,71483.4743920365,1282.28927361341,0.377137229661254,2477.90873246002,"MPA 2015",0.139061498676184
"980","Epinephelus","MT_60",2035,7782.5996106869,16.3964730800708,73349.9134859218,1175.09286661694,0.241390382316473,2625.38455433322,"MPA 2015",0.141174643431498
"981","Lutjanus","MT",2015,561.924856467112,261.190646526266,908.843738148471,41.8328345680144,14.7088936766735,114.951778667455,"MPA 2015",0.0806705103399141
"982","Lutjanus","MT",2016,599.381960369715,260.428914719611,1094.2347202606,49.06665303062,15.6480875622008,151.650486739869,"MPA 2015",0.0876156723245963
"983","Lutjanus","MT",2017,629.187552512709,258.692446576398,1274.28789308849,57.0874213359339,16.5768183381191,198.754831771106,"MPA 2015",0.0958734249885402
"984","Lutjanus","MT",2018,650.04753536372,256.053603244446,1427.47003265848,65.7580963673783,17.4830069042547,256.928413360146,"MPA 2015",0.105521550781247
"985","Lutjanus","MT",2019,661.233807395147,252.590540128523,1531.74692521043,74.8524705796507,18.3539860761396,324.644291093325,"MPA 2015",0.116597429388521
"986","Lutjanus","MT",2020,662.613776011061,248.385164088409,1571.17377323488,84.0537799622318,19.1768641740826,396.968373536707,"MPA 2015",0.129082577546801
"987","Lutjanus","MT",2021,654.607968292937,243.521590488786,1541.31931946355,92.9665677045963,19.9389457919095,465.230026235557,"MPA 2015",0.142888573213449
"988","Lutjanus","MT",2022,638.099624936383,238.084953412595,1450.49498198387,101.143981412774,20.6281896476329,518.534090480221,"MPA 2015",0.1578470782501
"989","Lutjanus","MT",2023,614.32037576825,232.160426623295,1316.35324857537,108.129904898047,21.2336769208861,547.134596884314,"MPA 2015",0.173706879211171
"990","Lutjanus","MT",2024,584.728795632967,225.832343661222,1160.04059948709,113.511372344886,21.746059006578,546.156061902781,"MPA 2015",0.190140361468423
"991","Lutjanus","MT",2025,550.891165984337,219.183346071239,1000.71264782366,116.972529843601,22.1579521044753,517.432546028602,"MPA 2015",0.206760447454123
"992","Lutjanus","MT",2026,514.370163951352,212.293528347885,852.217246095994,118.338759536258,22.4642481139608,468.338028100983,"MPA 2015",0.223146914579988
"993","Lutjanus","MT",2027,476.6271429471,205.239580817874,722.304922821038,117.600259543232,22.6623169874052,408.558144839458,"MPA 2015",0.23887871118522
"994","Lutjanus","MT",2028,438.944480331759,198.093954766351,613.639763095178,114.908969750607,22.7520844947905,346.866225230531,"MPA 2015",0.253567207792411
"995","Lutjanus","MT",2029,402.373705512579,190.924087153276,525.527724966468,110.549873789318,22.7359802003339,289.345502850676,"MPA 2015",0.266884941020192
"996","Lutjanus","MT",2030,367.712069759734,183.79172606215,455.538166914103,104.894539882504,22.6187619111885,239.175691239533,"MPA 2015",0.278585526368568
"997","Lutjanus","MT",2031,335.505877009781,176.752394202338,400.655751124069,98.3485353283231,22.4072333846072,197.313486408519,"MPA 2015",0.28851261528939
"998","Lutjanus","MT",2032,306.074975278254,169.855018464356,357.943415545724,91.3039426905734,22.1098803136188,163.375997769632,"MPA 2015",0.296598235189141
"999","Lutjanus","MT",2033,279.55062026683,163.141741012833,324.844967355055,84.1045314164107,21.7364546217009,136.35440433208,"MPA 2015",0.302852780070446
"1000","Lutjanus","MT",2034,255.918814726576,156.647913913829,299.271652461963,77.0262768466538,21.2975385223191,115.066383185037,"MPA 2015",0.307349874504274
"1001","Lutjanus","MT",2035,235.062705203006,150.402266718685,279.580469438928,70.2718238480732,20.8041178556919,98.3924504537885,"MPA 2015",0.310209321042197
"1002","Lutjanus","MT_20",2015,653.660287828852,310.737202880586,1075.23508699654,50.103231996468,17.792184209568,136.943447007548,"MPA 2015",0.0830344773671723
"1003","Lutjanus","MT_20",2016,697.147804802066,309.291010389311,1293.96405341547,58.6203329327655,18.9119769726456,180.434302697018,"MPA 2015",0.0899939890565605
"1004","Lutjanus","MT_20",2017,731.839342797567,306.713683020315,1506.42439624451,68.0348616025068,20.0149054842668,236.168267554327,"MPA 2015",0.0982552113612408
"1005","Lutjanus","MT_20",2018,756.222560044533,303.095131196637,1687.33035812585,78.1798318840243,21.0861110234051,304.892249160177,"MPA 2015",0.10788996554187
"1006","Lutjanus","MT_20",2019,769.433170673515,298.531211428431,1810.79706489574,88.7850844881207,22.1101394001725,384.777291457118,"MPA 2015",0.118929216277778
"1007","Lutjanus","MT_20",2020,771.295309591722,293.121456950881,1858.05296347691,99.4768826708571,23.0714092282089,470.008073265114,"MPA 2015",0.131348139038288
"1008","Lutjanus","MT_20",2021,762.277772836522,286.967383632872,1823.80120291423,109.793072547375,23.9547444497661,550.413810675413,"MPA 2015",0.14505277682102
"1009","Lutjanus","MT_20",2022,743.392050604675,280.171181717694,1717.68540895597,119.216008256444,24.7459434948355,613.241930552253,"MPA 2015",0.159870937375943
"1010","Lutjanus","MT_20",2023,716.059748637839,272.834620519788,1560.33596127169,127.22209814686,25.4323499743257,647.088357159623,"MPA 2015",0.17555011226052
"1011","Lutjanus","MT_20",2024,681.969750007438,265.058038238189,1376.54124872368,133.342283638555,26.003385267384,646.225498019771,"MPA 2015",0.191764631794391
"1012","Lutjanus","MT_20",2025,642.937321409683,256.939342215796,1188.82421274138,137.223172267514,26.4510028435797,612.7480954538,"MPA 2015",0.2081328721865
"1013","Lutjanus","MT_20",2026,600.773007953191,248.572993821811,1013.5372943517,138.675888102088,26.7700282211091,555.231612308839,"MPA 2015",0.22424328009964
"1014","Lutjanus","MT_20",2027,557.168501474229,240.048990358166,859.90407429618,137.700868091898,26.9583569572095,484.991873152262,"MPA 2015",0.239685820526695
"1015","Lutjanus","MT_20",2028,513.606955982241,231.451881686747,731.171345805867,134.482294617672,27.0169950974298,412.327030290221,"MPA 2015",0.254083939087218
"1016","Lutjanus","MT_20",2029,471.303895301744,222.859871755954,626.61534070244,129.353924997652,26.9499405402691,344.421865231605,"MPA 2015",0.267121875772
"1017","Lutjanus","MT_20",2030,431.181193670172,214.344056435374,543.438646105032,122.745557225274,26.7639178992516,285.070642559508,"MPA 2015",0.278563316250709
"1018","Lutjanus","MT_20",2031,393.871720817412,205.967841477262,478.127117898198,115.123303265566,26.4679917548007,235.452806969874,"MPA 2015",0.288259491811863
"1019","Lutjanus","MT_20",2032,359.747968067565,197.78657089438,427.237271780712,106.936137646049,26.07309212668,195.159017666674,"MPA 2015",0.296147164051242
"1020","Lutjanus","MT_20",2033,328.965680154626,189.847379536977,387.760340748959,98.5769631605486,25.5914906340948,163.027923125205,"MPA 2015",0.302238719773017
"1021","Lutjanus","MT_20",2034,301.513528838796,182.189266871397,357.230503824535,90.3610081051954,25.0362659611755,137.681114252524,"MPA 2015",0.306607464235015
"1022","Lutjanus","MT_20",2035,277.26160002731,174.843374081839,333.703612469548,82.5198624325922,24.4207934259367,117.805354335986,"MPA 2015",0.30937115953611
"1023","Lutjanus","MT_40",2015,759.144016535034,359.771922409056,1238.75427093496,58.4786018117841,20.58489411885,160.963286246453,"MPA 2015",0.0833864765907899
"1024","Lutjanus","MT_40",2016,809.035051951623,359.24859693138,1482.81276656449,68.3925352357057,21.8279787451533,212.355645098841,"MPA 2015",0.090408534205346
"1025","Lutjanus","MT_40",2017,848.647228327623,357.406279418387,1714.96882723582,79.3378914243347,23.0539571562443,278.038359293657,"MPA 2015",0.0987364182848338
"1026","Lutjanus","MT_40",2018,876.262760240753,354.340212547878,1905.97521922051,91.1155833070592,24.2478263615844,358.516058406408,"MPA 2015",0.108440184075448
"1027","Lutjanus","MT_40",2019,890.918807118045,350.153900201237,2027.2344454771,103.406742252294,25.3940134075376,450.96700888437,"MPA 2015",0.11954828178896
"1028","Lutjanus","MT_40",2020,892.449274703287,344.956064835424,2059.72310626451,115.773064885787,26.4768030325816,547.650548354149,"MPA 2015",0.132032656186497
"1029","Lutjanus","MT_40",2021,881.43022784648,338.858316175647,2000.67937373122,127.675367384235,27.4808218442712,635.813775477799,"MPA 2015",0.145795559205946
"1030","Lutjanus","MT_40",2022,859.059375567086,331.973366566269,1864.24474018539,138.512736375518,28.39155665309,700.357243956319,"MPA 2015",0.160660744485676
"1031","Lutjanus","MT_40",2023,827.001405115853,324.413616569474,1675.9906890484,147.680710600687,29.1958784024239,728.931528788256,"MPA 2015",0.176371813202028
"1032","Lutjanus","MT_40",2024,787.222312355818,316.289961599174,1464.64249944781,154.641625141062,29.8825390701501,716.911305123091,"MPA 2015",0.192599872513039
"1033","Lutjanus","MT_40",2025,741.826547440271,307.710714499104,1254.87365850254,158.994994411305,30.4426078292229,669.085191479314,"MPA 2015",0.208961230380874
"1034","Lutjanus","MT_40",2026,692.905959723401,298.780585096026,1063.44302306888,160.532915905071,30.8698151409346,597.044175548028,"MPA 2015",0.225043779683321
"1035","Lutjanus","MT_40",2027,642.408873902181,289.599697464437,898.824648642759,159.267084620402,31.1607793327732,514.278107641463,"MPA 2015",0.240438581048317
"1036","Lutjanus","MT_40",2028,592.037913582308,280.262655129002,763.047557369062,155.420546901424,31.3150990642358,432.007706313645,"MPA 2015",0.254771692303376
"1037","Lutjanus","MT_40",2029,543.183513085455,270.85768278219,654.188478437493,149.386718937252,31.3353059042679,357.355357306128,"MPA 2015",0.267731111151044
"1038","Lutjanus","MT_40",2030,496.895707217581,261.465881065439,568.492679885617,141.666707715386,31.2266826982853,293.563428879899,"MPA 2015",0.279084909709869
"1039","Lutjanus","MT_40",2031,453.891121558135,252.160630265615,501.77049056134,132.800256890256,30.9969640547523,241.159733353644,"MPA 2015",0.288688792749855
"1040","Lutjanus","MT_40",2032,414.587230420745,243.007171629995,450.13862354192,123.304571736754,30.6559438452949,199.179812272509,"MPA 2015",0.296483623215463
"1041","Lutjanus","MT_40",2033,379.153436169374,234.062383795615,410.317563141912,113.630250978657,30.215020169073,166.057592774891,"MPA 2015",0.302485205647911
"1042","Lutjanus","MT_40",2034,347.568660299572,225.374758866366,379.681680548042,104.13727837742,29.6867103610856,140.145353729232,"MPA 2015",0.306769431080364
"1043","Lutjanus","MT_40",2035,319.677216768048,216.984569947504,356.195960762581,95.088911279943,29.0841674280813,119.960780793003,"MPA 2015",0.3094558068746
"1044","Lutjanus","MT_60",2015,863.426528621153,404.950703640359,1402.39827989044,66.8678681708038,23.4921231914329,184.16387903813,"MPA 2015",0.0837607096591236
"1045","Lutjanus","MT_60",2016,919.356873689286,403.610242575068,1679.73746842429,78.171033700499,24.9238577272237,242.074051107649,"MPA 2015",0.0908559858284285
"1046","Lutjanus","MT_60",2017,963.511874563669,400.790386308913,1945.55468604958,90.6331049184612,26.33215520326,315.857265031981,"MPA 2015",0.0992620141399455
"1047","Lutjanus","MT_60",2018,993.989281081377,396.604768558131,2167.39000508625,104.020957007861,27.6987037763148,406.101348101103,"MPA 2015",0.109046842939322
"1048","Lutjanus","MT_60",2019,1009.74846515194,391.175614401779,2312.96766056498,117.965311526297,29.0045631056052,509.828410033035,"MPA 2015",0.120236046015051
"1049","Lutjanus","MT_60",2020,1010.65117054564,384.630480071486,2360.01836909053,131.962197744941,30.2307226030171,618.771988836068,"MPA 2015",0.132797857177734
"1050","Lutjanus","MT_60",2021,997.394422554898,377.099771533457,2303.93226899877,145.39528599315,31.3587288265386,719.196448256628,"MPA 2015",0.146630160806272
"1051","Lutjanus","MT_60",2022,971.370714474822,368.714829418444,2158.94072777413,157.581592531243,32.3713502752852,794.601787421896,"MPA 2015",0.161552027758473
"1052","Lutjanus","MT_60",2023,934.491235595676,359.606370436759,1952.50981561608,167.838466326146,33.2532399468373,831.063179282972,"MPA 2015",0.177302552304837
"1053","Lutjanus","MT_60",2024,888.997803696462,349.903119308683,1716.41131598203,175.563708319552,33.9915513812878,822.647014666688,"MPA 2015",0.193549090457178
"1054","Lutjanus","MT_60",2025,837.278735839475,339.730524335599,1478.68220236495,180.314797517752,34.5764636396894,773.577793038314,"MPA 2015",0.209905516842912
"1055","Lutjanus","MT_60",2026,781.698696124429,329.209507164388,1259.0413883823,181.870159798457,35.0015752922937,695.8602000453,"MPA 2015",0.225959023823223
"1056","Lutjanus","MT_60",2027,724.451969499695,318.455244048248,1068.09460694603,180.257573796568,35.2641368380387,604.195330231588,"MPA 2015",0.241301861746547
"1057","Lutjanus","MT_60",2028,667.448871650675,307.57600834111,909.082855097634,175.742494182898,35.3651040828874,511.337343833232,"MPA 2015",0.255563019061806
"1058","Lutjanus","MT_60",2029,612.242932241534,296.672121726913,780.526274942658,168.779783290185,35.3090102629047,425.790837194587,"MPA 2015",0.268434743158265
"1059","Lutjanus","MT_60",2030,560.001421417307,285.835066345866,678.595648430168,159.94179442087,35.1036701219892,351.768606780961,"MPA 2015",0.279690086517577
"1060","Lutjanus","MT_60",2031,511.515362331604,275.146804190411,598.74663484767,149.840257436786,34.7597427399964,290.324990612442,"MPA 2015",0.289189847747809
"1061","Lutjanus","MT_60",2032,467.239793484236,264.679337091082,536.634360818219,139.057880811785,34.2901899971885,240.676644969296,"MPA 2015",0.296879573341876
"1062","Lutjanus","MT_60",2033,427.352376849155,254.494523586963,488.514954672784,128.099719594593,33.7096731243816,201.223124513521,"MPA 2015",0.302778984725449
"1063","Lutjanus","MT_60",2034,391.818760626836,244.644151005962,451.347108126199,117.367262559305,33.03393055322,170.174380123139,"MPA 2015",0.306966951709473
"1064","Lutjanus","MT_60",2035,360.455551976384,235.170244645379,422.747177984698,107.152528157798,32.2791767038102,145.868612821679,"MPA 2015",0.309565009492889
"1065","Micropogonias","MT",2015,422.236114084134,226.294611155894,545.141476848842,141.627994483178,50.519696605315,387.335953728141,"MPA 2015",0.334781129836127
"1066","Micropogonias","MT",2016,406.710871947711,225.011181345123,472.251553328923,149.31508692474,52.6972448796861,360.542861284075,"MPA 2015",0.359110148496345
"1067","Micropogonias","MT",2017,384.847426647176,221.754016963779,404.315674576033,153.344380182932,54.3966892570113,325.301249625352,"MPA 2015",0.383605990821057
"1068","Micropogonias","MT",2018,359.318421473797,216.965581342055,345.667066801596,153.841967684755,55.6046867420282,287.20907513737,"MPA 2015",0.407413192546253
"1069","Micropogonias","MT",2019,332.185988558626,211.004183049408,296.624364534574,151.23931258473,56.3298478732352,250.235060932413,"MPA 2015",0.429787156587984
"1070","Micropogonias","MT",2020,305.017327621723,204.202408304427,256.495426257775,146.149514534459,56.59892629397,216.706236887589,"MPA 2015",0.450139593934597
"1071","Micropogonias","MT",2021,278.909100651381,196.854559908727,224.165118098225,139.254471627224,56.452515088901,187.658479125293,"MPA 2015",0.46805872721757
"1072","Micropogonias","MT",2022,254.564472734325,189.211747417552,198.430046055243,131.216267436719,55.9407411865994,163.274846005667,"MPA 2015",0.483307454261671
"1073","Micropogonias","MT",2023,232.379701726139,181.481602276751,178.171210649443,122.617495804224,55.1192661779116,143.261244547908,"MPA 2015",0.495805003852672
"1074","Micropogonias","MT",2024,212.525401671983,173.830814324067,162.426606798813,113.929722739581,54.0457810725853,127.110784738507,"MPA 2015",0.505598625982942
"1075","Micropogonias","MT",2025,195.015928455072,166.389197220271,150.408102565888,105.5052810693,52.7771032786722,114.264678037855,"MPA 2015",0.51283150337852
"1076","Micropogonias","MT",2026,179.764881295201,159.254424314572,141.490924399467,97.5854269430059,51.3669246171125,104.197357389459,"MPA 2015",0.517711711997624
"1077","Micropogonias","MT",2027,166.627121371952,152.496892793359,135.192116446908,90.3177174737994,49.8642084785822,96.4536018374953,"MPA 2015",0.520485288276699
"1078","Micropogonias","MT",2028,155.428957012814,146.164388674085,131.146499656772,83.7767469581196,48.3121908891507,90.6585715800971,"MPA 2015",0.52141480620388
"1079","Micropogonias","MT",2029,145.988664563776,140.286366103546,129.083981569503,77.9842610216388,46.7479070788928,86.5142634738264,"MPA 2015",0.520763625513834
"1080","Micropogonias","MT",2030,138.129562312905,134.877746046095,128.80949221891,72.9264689287223,45.2021447454292,83.7902193229314,"MPA 2015",0.51878521398108
"1081","Micropogonias","MT",2031,131.687627545864,129.942199184124,130.185508966945,68.5677407689587,43.6997179751385,82.3125874354335,"MPA 2015",0.515716598942138
"1082","Micropogonias","MT",2032,126.515293993306,125.474916743786,133.116530511924,64.8607363426872,42.2599598625826,81.953410652311,"MPA 2015",0.511774938509433
"1083","Micropogonias","MT",2033,122.482690651672,121.464897722475,137.534644600318,61.7534507230906,40.8973440025902,82.6207774443155,"MPA 2015",0.507156298965481
"1084","Micropogonias","MT",2034,119.477241717686,117.89679579425,143.385341449322,59.1938115131565,39.6221616291595,84.2498311169573,"MPA 2015",0.502035889756621
"1085","Micropogonias","MT",2035,117.402266856187,114.752376779283,150.612894280518,57.1324471559078,38.4411990935395,86.7943304004684,"MPA 2015",0.496569183872568
"1086","Micropogonias","MT_20",2015,514.522220460866,277.239881272861,673.903854051316,169.932938066396,61.2566354188139,460.083188183352,"MPA 2015",0.330981036416359
"1087","Micropogonias","MT_20",2016,497.349317512538,275.545151892766,592.37073529413,179.989466224149,64.0017103446824,436.626221362511,"MPA 2015",0.3551558520919
"1088","Micropogonias","MT_20",2017,471.921571734107,271.379205451308,512.865899957008,185.631207609224,66.1500734001542,400.625239591536,"MPA 2015",0.379647924586933
"1089","Micropogonias","MT_20",2018,441.555535899382,265.289481892138,442.15388044279,186.933792508894,67.6823802530069,358.748904359781,"MPA 2015",0.403590789826751
"1090","Micropogonias","MT_20",2019,408.851708921439,257.732890443551,381.684924421291,184.367883456113,68.6075164836976,316.179252866127,"MPA 2015",0.426218446194953
"1091","Micropogonias","MT_20",2020,375.814971107272,249.132349110306,331.331556145869,178.649740774687,68.9578172437983,276.283872911665,"MPA 2015",0.446915068507517
"1092","Micropogonias","MT_20",2021,343.867868539966,239.860736423079,290.183562551924,170.600558950758,68.7836159824375,240.846229195414,"MPA 2015",0.465239291723047
"1093","Micropogonias","MT_20",2022,313.938438983222,230.235013542428,257.033653464723,161.033362050648,68.1477523984223,210.508082951053,"MPA 2015",0.480925752960995
"1094","Micropogonias","MT_20",2023,286.564664688964,220.516223561573,230.653154878764,150.674586647207,67.1204359258635,185.206868812384,"MPA 2015",0.493869116317476
"1095","Micropogonias","MT_20",2024,261.994813973373,210.913019142268,209.92851295855,140.120360179511,65.7747120513481,164.513661496145,"MPA 2015",0.504097042735317
"1096","Micropogonias","MT_20",2025,240.274302138167,201.587059704543,193.914223487741,129.822311627145,64.1826824725327,147.856668598062,"MPA 2015",0.511738422967432
"1097","Micropogonias","MT_20",2026,221.315898759212,192.659194919496,181.840408688377,120.094721845649,62.4125554779767,134.651128117161,"MPA 2015",0.516991963392522
"1098","Micropogonias","MT_20",2027,204.953374998532,184.215760280185,173.098702280355,111.13424182644,60.5265357738043,124.364823591095,"MPA 2015",0.520098476253428
"1099","Micropogonias","MT_20",2028,190.980399484813,176.314582333115,167.219791200939,103.044733767547,58.5795030652971,116.544301608494,"MPA 2015",0.521318528811992
"1100","Micropogonias","MT_20",2029,179.177250413778,168.990466681745,163.849403261937,95.8620150555005,56.6183814357319,110.819475227097,"MPA 2015",0.520915787984396
"1101","Micropogonias","MT_20",2030,169.328050469118,162.260054995983,162.725680806093,89.5755244805947,54.6820715868464,106.897653552166,"MPA 2015",0.519145561785647
"1102","Micropogonias","MT_20",2031,161.230998720986,156.126010907042,163.658774441307,84.1456877488932,52.8018064017831,104.553253470606,"MPA 2015",0.516247631010674
"1103","Micropogonias","MT_20",2032,154.703661909976,150.580542817511,166.512425092012,79.5169012423542,51.001794646025,103.616390223977,"MPA 2015",0.512442361238522
"1104","Micropogonias","MT_20",2033,149.584930155887,145.608302507368,171.186832485327,75.6266596305299,49.3000334058795,103.961737571058,"MPA 2015",0.507929161021568
"1105","Micropogonias","MT_20",2034,145.734818286031,141.188716920781,177.60198601696,72.4115828818015,47.7091920129526,105.498050041945,"MPA 2015",0.502886509675898
"1106","Micropogonias","MT_20",2035,143.032940516432,137.297819973298,185.680745064514,69.8111048668023,46.237494274144,108.158228851167,"MPA 2015",0.497472954656276
"1107","Micropogonias","MT_40",2015,593.536258507302,314.045244980497,750.807432524184,198.538333636023,70.5496465314693,543.74047347819,"MPA 2015",0.333394018253029
"1108","Micropogonias","MT_40",2016,570.904150863027,312.348789969273,645.45991869709,209.269295377494,73.5019053366232,501.472898790698,"MPA 2015",0.358029737774815
