"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Revenue_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Revenue_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Revenue_hi","Status"
"3539","Dasyatis","MT",2025,107.693375767827,107.693375767827,93.9018206353533,123.950840920485,379.676532075252,149406.730631566,0.302521627480682,91722.7721029126,149406.730631566,14.9131337272444,14.9131337272444,8.64704709811973,6.96862962749116,58.4162800388193,8653.64681800482,0.122821504231251,5312.58847303398,2025,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3540","Dasyatis","MT",2026,99.7952097530908,99.7952097530908,88.4925053981441,118.801202423882,349.367835049514,143575.452999533,0.312901094451463,83945.5937900304,143575.452999533,15.354293528771,15.354293528771,8.88375510714093,7.22355203380455,60.0764831121557,8968.46923245222,0.123656488037312,5243.67821502375,2026,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3541","Dasyatis","MT",2027,91.8287895993508,91.8287895993508,82.7995522290675,112.768838831745,319.398548446837,136646.972441414,0.322779682381931,76090.1473360569,136646.972441414,15.7906658086977,15.7906658086977,9.1168152122177,7.48078616278221,61.7125121615912,9286.0586441026,0.124521040101773,5170.8249204275,2027,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3542","Dasyatis","MT",2028,83.9515810020284,83.9515810020284,76.9364216959794,106.070978362587,290.263991780228,128869.20252615,0.332095993793293,68342.0895402497,128869.20252615,16.2206841225981,16.2206841225981,9.34543185165696,7.73969601616028,63.3182479970878,9605.63275206829,0.125415345204134,5094.07213487953,2028,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3543","Dasyatis","MT",2029,76.2937750857249,76.2937750857249,71.0136117709656,98.9239615063663,262.353642044828,120494.386015829,0.340806866534331,60857.8528924666,120494.386015829,16.6427400859614,16.6427400859614,9.56880191881186,7.99959641113556,64.8874535047642,9926.34991284468,0.126339509765076,5013.48123119771,2029,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3544","Dasyatis","MT",2030,68.9577430404934,68.9577430404934,65.1334995909399,91.5316861232673,235.9554555125,111764.903336459,0.348886660805828,53760.8294713212,111764.903336459,17.0551943188536,17.0551943188536,9.78612037345164,8.25975473051028,66.4138191477055,10247.3113321201,0.12729355652559,4929.1319602111,2030,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3545","Dasyatis","MT",2031,62.0191720740564,62.0191720740564,59.3863189160332,84.0770025962682,211.264771832265,102902.138715843,0.356325741287275,47140.6553832849,102902.138715843,17.4563884054743,17.4563884054743,9.99658605798659,8.51939333968993,67.8910118660021,10567.5640521984,0.128277419504255,4841.12285169424,2031,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3546","Dasyatis","MT",2032,55.5294057897186,55.5294057897186,53.8475343496361,76.7162401212242,188.396066060677,94098.8455387736,0.363128407333966,41055.0146165726,94098.8455387736,17.8446577471752,17.8446577471752,10.1994076428676,8.77769269481002,69.3127268140598,10886.1047621294,0.129290939309238,4749.57144870183,2032,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3547","Dasyatis","MT",2033,49.5185331219156,49.5185331219156,48.5766278178394,69.5766491449214,167.396044733595,85514.9542707479,0.369310520117297,35533.229799544,85514.9542707479,18.2183451612353,18.2183451612353,10.3938096218221,9.03379515537657,70.6727412805053,11201.884444843,0.130333858882956,4654.61436027102,2033,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3548","Dasyatis","MT",2034,43.9988305432475,43.9988305432475,43.617130355615,62.7562825213574,148.256892567853,77276.400432678,0.374897045036111,30580.8957272269,77276.400432678,18.5758150533151,18.5758150533151,10.5790382758923,9.2868095024614,71.9649700539361,11513.8138611563,0.131405819757315,4556.40711962855,2034,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
