"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Revenue_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Revenue_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Revenue_hi","Status"
"2582","Epinephelus","MT_40",2034,2186.94610927358,2122.60994004125,409.98152760686,1251.83800118713,7830.1242600981,2359637.20056539,0.147634425802061,933788.566503433,3007951.8167153,1.1151364677881,0.210437768751958,0.17509605633453,0.407019070751403,3.3180767957047,-328317.489743508,0.484173228262778,-129926.379373972,2034,13961.0233853381,13851.9970817954,3823.41152107041,2787.27735381753,56697.9949770528,5205086.24771491,0.050370643229918,2059829.37742117,6710376.01862256,"MPA 2025"
"2583","Epinephelus","MT_40",2035,1960.10057511135,1896.11623988555,379.269930050411,1157.33195184722,6988.07790307549,2121117.86667452,0.152792728868044,799427.015883641,2795650.67394182,0.830608049053223,0.112265982855206,0.130627464419846,0.214731067511107,2.51563112641542,-325155.613038371,0.478802492203053,-122547.730851285,2035,14193.1045882009,14075.7432601029,3859.9368901172,2943.38417514868,57497.1863639233,5517623.9688298,0.0523462187603548,2079534.44429994,7080748.03137872,"MPA 2025"
"2584","Epinephelus","MT_60",2015,6547.55249914838,6547.55249914838,586.63190073295,766.354151009103,25976.1548097238,1561631.05436414,0.029299501188629,1561631.05436414,1694315.00723155,5327.66894993954,5327.66894993954,0,816.828637355631,20465.9108426444,1139225.46778555,0.0383798635567206,1139225.46778555,2015,7810.42616691602,7810.42616691602,2581.60979147918,1007.46783458789,32774.8916468913,1384982.02289675,0.0322898598462455,1384982.02289675,2483886.06668596,"MPA 2025"
"2585","Epinephelus","MT_60",2016,6502.56295946486,6502.56295946486,589.67095619104,859.87606587411,25705.9497000408,1752685.53778177,0.0331025154482151,1669224.32169693,1902720.94680879,5123.19374256548,5123.19374256548,0,1364.41537843348,19101.4954642109,1934533.81628994,0.0666677085092387,1842413.15837137,2016,8204.47822184099,8204.47822184099,2688.35378023075,1074.45765403852,34388.7877730835,1531448.9114525,0.0327829506078759,1458522.7728119,2645741.644385,"MPA 2025"
"2586","Epinephelus","MT_60",2017,6434.92301234591,6434.92301234591,594.055944270035,960.133500778402,25339.8721435324,1957819.29986146,0.0373506332962629,1775799.81846844,2127328.9926416,4781.64215549977,4781.64215549977,0,2148.53285482946,16952.9626093814,3132974.16109358,0.112479824360088,2841699.91935925,2017,8608.48186470013,8608.48186470013,2795.44959211479,1146.04621991078,36038.1911452875,1687105.99562567,0.0333261593131179,1530254.8713158,2818414.82757431,"MPA 2025"
"2587","Epinephelus","MT_60",2018,6343.28349230611,6343.28349230611,599.644040630469,1066.04209116227,24873.4740930006,2174887.43996178,0.0420697501993654,1878749.54321286,2366150.68051816,4243.80388569636,4243.80388569636,0,3067.43911981049,13885.5234895709,4681696.64955095,0.180938234247803,4044225.59080095,2018,9021.37397101355,9021.37397101355,2902.44954958068,1222.50968932032,37718.1310055479,1852481.79453885,0.0339226151610047,1600243.42471772,3002536.24866112,"MPA 2025"
"2588","Epinephelus","MT_60",2019,6226.53092788809,6226.53092788809,606.175523350131,1175.98486991778,24303.664746433,2400623.44765135,0.0472786738804893,1974998.85142619,2616052.10420731,3475.9375041245,3475.9375041245,0,3759.82406332001,10125.6994262509,6143567.41069674,0.270772943212687,5054328.11283096,2019,9441.91022010336,9441.91022010336,3008.88246255103,1304.12769184452,39422.8857762544,2028106.52156121,0.0345756180668841,1668528.25442996,3198744.1067339,"MPA 2025"
"2589","Epinephelus","MT_60",2020,6083.89160432044,6083.89160432044,613.261030126655,1287.763969938,23629.1618066216,2630510.34869963,0.0529864110360972,2061073.68937223,2872612.59911837,2534.74767570935,2534.74767570935,0,3726.19114464022,6399.50828161069,6648663.88538693,0.367993457812905,5209402.12625451,2020,9868.65833999128,9868.65833999128,3114.25889945189,1391.17989645139,41145.9647792549,2214504.50215649,0.0352886367666504,1735122.22320182,3407676.60423542,"MPA 2025"
"2590","Epinephelus","MT_60",2021,5915.04452650638,5915.04452650638,620.377372350523,1398.59464154189,22850.9445374303,2858731.05662818,0.0591893463250128,2133229.12929924,3130061.19981025,1601.97711384184,1601.97711384184,47.8683034054727,2879.7413167209,3567.63526829527,5607819.20501414,0.449994154237753,4184641.03233612,2021,10299.9935311778,10299.9935311778,3218.07726944798,1483.94172421893,42880.100324484,2412184.80611284,0.0360653039047735,1800009.44185434,3629962.51377129,"MPA 2025"
"2591","Epinephelus","MT_60",2022,5720.23483176413,5720.23483176413,626.875885871519,1505.15906344641,21972.6613598554,3078237.35360999,0.0658685710335052,2187645.81691977,3381331.17519904,893.079561560554,893.079561560554,77.5465478666448,1796.95519973366,1848.22661642825,3671604.68856887,0.503682429564137,2609340.90378411,2022,10734.0964862032,10734.0964862032,3319.83059033018,1582.67909466518,44617.251820149,2621629.86311452,0.0369094074568079,1863143.39822708,3866209.62417422,"MPA 2025"
"2592","Epinephelus","MT_60",2023,5500.37582259771,5500.37582259771,632.006750315517,1603.73392693438,21000.9341832365,3280973.05509058,0.0729876959677014,2220691.70944082,3618269.51394197,462.66316260883,462.66316260883,56.1711385386018,983.472849077921,920.92490588893,1944569.72432405,0.532117025226328,1316161.33163179,2023,11168.9544185428,11168.9544185428,3419.01376628529,1687.64209627843,46348.6234901558,2843281.83582123,0.0378248777643517,1924445.06382499,4116990.8175822,"MPA 2025"
"2593","Epinephelus","MT_60",2024,5257.12514936789,5257.12514936789,634.961080146198,1690.39731570125,19945.4979476814,3458272.78299037,0.0804915296125525,2229233.47062893,3832024.49800943,230.533434426574,230.533434426574,32.2877219369398,501.092472465464,452.120155360406,820764.766130706,0.54411871072352,529072.286365268,2024,11602.3654977776,11602.3654977776,3515.13115064905,1799.05748110598,48064.6971596989,3077526.54299378,0.0388157693936281,1983801.04951072,4382827.54515276,"MPA 2025"
"2594","Epinephelus","MT_60",2025,4992.91974169038,4992.91974169038,634.929808435727,1684.65347516061,18895.7742809566,3444694.82785062,0.0844628436742758,2114743.8092208,3838933.51393571,113.178405233924,113.178405233924,16.9184015259379,236.575177998618,232.463378887725,192790.997551372,0.523257313777648,118356.948560132,2025,12031.9470567506,12031.9470567506,3607.70412425845,1833.68525950057,49838.7160244568,3179982.16929414,0.0381503549977232,1952233.19975296,4461181.94983663,"MPA 2025"
"2595","Epinephelus","MT_60",2026,4730.14435083986,4710.95581249293,631.356591370415,1734.12145309182,17773.8208808882,3541278.06090031,0.0921467839319264,2070511.93910459,3973791.13396152,58.1921292069569,55.4974908484507,8.9430486741582,115.656818097883,123.054971105494,-107588.641905999,0.521684091952699,-62904.8506633746,2026,12476.0339296486,12455.1478896191,3700.51262198283,1953.1130953866,51565.2295110235,3428921.20367436,0.0392543874961283,2004819.21169774,4745454.11943123,"MPA 2025"
